Date,Hr_End,RT_Demand,Dry_Bulb,Dew_Point,Dry_BulbSQ,Dew_PointSQ
2/16/20,18,1496.48,38,21,1444,441
2/16/20,19,1514.07,37,22,1369,484
2/16/20,20,1454.17,36,22,1296,484
2/16/20,21,1376.24,35,23,1225,529
2/16/20,22,1278.3,34,24,1156,576
2/16/20,23,1178.78,32,23,1024,529
2/16/20,24,1099.31,28,21,784,441
2/17/20,1,1050.77,25,21,625,441
2/17/20,2,1031.62,24,20,576,400
2/17/20,3,1025.3,25,21,625,441
2/17/20,4,1038.86,23,20,529,400
2/17/20,5,1078.88,20,18,400,324
2/17/20,6,1177.37,20,18,400,324
2/17/20,7,1329.07,20,17,400,289
2/17/20,8,1407.86,18,16,324,256
2/17/20,9,1420.45,28,20,784,400
2/17/20,10,1417.85,32,19,1024,361
2/17/20,11,1412.07,35,16,1225,256
2/17/20,12,1393.89,35,15,1225,225
2/17/20,13,1368.33,37,13,1369,169
2/17/20,14,1350.55,38,13,1444,169
2/17/20,15,1340.27,37,12,1369,144
2/17/20,16,1358.41,37,12,1369,144
2/17/20,17,1424.25,36,12,1296,144
2/17/20,18,1552.02,33,12,1089,144
2/17/20,19,1590.22,31,12,961,144
2/17/20,20,1538.53,29,11,841,121
2/17/20,21,1468.1,27,9,729,81
2/17/20,22,1359.74,25,9,625,81
2/17/20,23,1248.14,21,10,441,100
2/17/20,24,1162.35,22,9,484,81
2/18/20,1,1114.02,21,8,441,64
2/18/20,2,1089.68,19,9,361,81
2/18/20,3,1086.22,20,9,400,81
2/18/20,4,1092.5,19,12,361,144
2/18/20,5,1137.48,21,7,441,49
2/18/20,6,1251.03,22,6,484,36
2/18/20,7,1421.07,22,7,484,49
2/18/20,8,1512.32,22,8,484,64
2/18/20,9,1541.16,22,9,484,81
2/18/20,10,1550.76,24,12,576,144
2/18/20,11,1567.74,24,18,576,324
2/18/20,12,1579.23,25,18,625,324
2/18/20,13,1575.94,26,20,676,400
2/18/20,14,1575.81,26,23,676,529
2/18/20,15,1553.32,28,25,784,625
2/18/20,16,1548.18,29,26,841,676
2/18/20,17,1581.26,30,28,900,784
2/18/20,18,1665.99,31,29,961,841
2/18/20,19,1670.37,32,30,1024,900
2/18/20,20,1604.63,29,27,841,729
2/18/20,21,1513.04,27,25,729,625
2/18/20,22,1393.93,26,24,676,576
2/18/20,23,1267.92,26,24,676,576
2/18/20,24,1165.46,26,24,676,576
2/19/20,1,1100.93,26,24,676,576
2/19/20,2,1070.73,27,25,729,625
2/19/20,3,1056.16,26,24,676,576
2/19/20,4,1061.65,26,24,676,576
2/19/20,5,1100.9,27,24,729,576
2/19/20,6,1211.14,26,24,676,576
2/19/20,7,1375.83,32,25,1024,625
2/19/20,8,1447.89,30,23,900,529
2/19/20,9,1449.27,33,22,1089,484
2/19/20,10,1451.91,35,23,1225,529
2/19/20,11,1443.79,35,20,1225,400
2/19/20,12,1424.81,36,15,1296,225
2/19/20,13,1400.3,36,13,1296,169
2/19/20,14,1390.39,36,10,1296,100
2/19/20,15,1381.67,35,7,1225,49
2/19/20,16,1391.98,35,5,1225,25
2/19/20,17,1449.27,34,4,1156,16
2/19/20,18,1561.99,32,4,1024,16
2/19/20,19,1610.33,30,4,900,16
2/19/20,20,1575.25,27,4,729,16
2/19/20,21,1513.02,28,3,784,9
2/19/20,22,1409.32,28,2,784,4
2/19/20,23,1293.76,27,2,729,4
2/19/20,24,1204.65,23,4,529,16
2/20/20,1,1150.04,20,3,400,9
2/20/20,2,1128.94,18,2,324,4
2/20/20,3,1123.1,16,1,256,1
2/20/20,4,1130.93,14,1,196,1
2/20/20,5,1180.01,14,1,196,1
2/20/20,6,1301.94,12,1,144,1
2/20/20,7,1481.29,8,1,64,1
2/20/20,8,1553.36,8,0,64,0
2/20/20,9,1535.02,11,4,121,16
2/20/20,10,1508.11,17,3,289,9
2/20/20,11,1495.93,21,4,441,16
2/20/20,12,1490.91,24,4,576,16
2/20/20,13,1470.82,26,4,676,16
2/20/20,14,1459.96,27,7,729,49
2/20/20,15,1445.71,27,5,729,25
2/20/20,16,1455.2,27,3,729,9
2/20/20,17,1505.69,26,4,676,16
2/20/20,18,1615.59,26,3,676,9
2/20/20,19,1659.38,23,3,529,9
2/20/20,20,1626.26,21,4,441,16
2/20/20,21,1564.22,19,3,361,9
2/20/20,22,1462.19,17,0,289,0
2/20/20,23,1345.04,15,0,225,0
2/20/20,24,1260.27,14,-2,196,4
2/21/20,1,1209.2,12,-2,144,4
2/21/20,2,1185.5,10,-4,100,16
2/21/20,3,1179.74,7,-4,49,16
2/21/20,4,1196.33,6,-5,36,25
2/21/20,5,1242.31,6,-5,36,25
2/21/20,6,1356.53,5,-4,25,16
2/21/20,7,1526.91,3,-3,9,9
2/21/20,8,1604.13,-1,-5,1,25
2/21/20,9,1595,6,-4,36,16
2/21/20,10,1563.02,12,-4,144,16
2/21/20,11,1529.45,16,-3,256,9
2/21/20,12,1492.78,19,-3,361,9
2/21/20,13,1450.84,21,-1,441,1
2/21/20,14,1429.01,25,-4,625,16
2/21/20,15,1409.38,29,-3,841,9
2/21/20,16,1415.72,28,-1,784,1
2/21/20,17,1462.46,29,-3,841,9
2/21/20,18,1553.9,28,-1,784,1
2/21/20,19,1594.14,27,0,729,0
2/21/20,20,1554.41,22,4,484,16
2/21/20,21,1501.55,21,4,441,16
2/21/20,22,1418.28,20,3,400,9
2/21/20,23,1317.33,20,3,400,9
2/21/20,24,1225.58,18,2,324,4
2/22/20,1,1163.84,20,4,400,16
2/22/20,2,1132.62,17,4,289,16
2/22/20,3,1118.44,18,3,324,9
2/22/20,4,1121.2,18,3,324,9
2/22/20,5,1142.03,13,2,169,4
2/22/20,6,1191.22,10,3,100,9
2/22/20,7,1274.45,7,2,49,4
2/22/20,8,1349.47,6,1,36,1
2/22/20,9,1385.72,12,4,144,16
2/22/20,10,1386.58,24,6,576,36
2/22/20,11,1363.68,29,7,841,49
2/22/20,12,1330.16,35,14,1225,196
2/22/20,13,1288.05,37,15,1369,225
2/22/20,14,1250.79,38,15,1444,225
2/22/20,15,1232.76,40,16,1600,256
2/22/20,16,1240.91,41,15,1681,225
2/22/20,17,1286.64,41,16,1681,256
2/22/20,18,1386.19,39,17,1521,289
2/22/20,19,1427.8,37,17,1369,289
2/22/20,20,1388.47,34,17,1156,289
2/22/20,21,1336.22,33,17,1089,289
2/22/20,22,1264.17,28,18,784,324
2/22/20,23,1181.74,26,17,676,289
2/22/20,24,1111.18,27,17,729,289
2/23/20,1,1058.25,23,16,529,256
2/23/20,2,1030.49,21,16,441,256
2/23/20,3,1018.38,20,15,400,225
2/23/20,4,1019.73,19,16,361,256
2/23/20,5,1034.71,19,15,361,225
2/23/20,6,1071.05,18,14,324,196
2/23/20,7,1136.37,16,12,256,144
2/23/20,8,1201.48,16,12,256,144
2/23/20,9,1243.68,20,17,400,289
2/23/20,10,1259.29,27,19,729,361
2/23/20,11,1245.43,34,20,1156,400
2/23/20,12,1216.54,38,21,1444,441
2/23/20,13,1189.39,43,22,1849,484
2/23/20,14,1162.87,47,23,2209,529
2/23/20,15,1154.54,47,23,2209,529
2/23/20,16,1176.35,49,22,2401,484
2/23/20,17,1237.7,47,21,2209,441
2/23/20,18,1348.28,47,21,2209,441
2/23/20,19,1389.98,38,23,1444,529
2/23/20,20,1349.18,36,23,1296,529
2/23/20,21,1282.95,31,22,961,484
2/23/20,22,1200.46,29,23,841,529
2/23/20,23,1112.34,27,22,729,484
2/23/20,24,1052.67,25,21,625,441
2/24/20,1,1013.79,24,20,576,400
2/24/20,2,996.74,23,20,529,400
2/24/20,3,996.14,22,19,484,361
2/24/20,4,1009.31,21,18,441,324
2/24/20,5,1060.77,20,16,400,256
2/24/20,6,1170.61,18,16,324,256
2/24/20,7,1317.86,19,15,361,225
2/24/20,8,1395.62,18,15,324,225
2/24/20,9,1391.22,22,21,484,441
2/24/20,10,1368.72,27,23,729,529
2/24/20,11,1345.02,36,24,1296,576
2/24/20,12,1319.56,44,19,1936,361
2/24/20,13,1291.05,49,20,2401,400
2/24/20,14,1279.77,51,19,2601,361
2/24/20,15,1269.38,52,20,2704,400
2/24/20,16,1272.99,54,21,2916,441
2/24/20,17,1311.37,54,22,2916,484
2/24/20,18,1408.91,53,23,2809,529
2/24/20,19,1457.06,46,23,2116,529
2/24/20,20,1410.96,37,25,1369,625
2/24/20,21,1342.91,34,25,1156,625
2/24/20,22,1241.27,32,25,1024,625
2/24/20,23,1138.97,30,24,900,576
2/24/20,24,1063.06,29,24,841,576
2/25/20,1,1010.5,30,24,900,576
2/25/20,2,986.24,31,25,961,625
2/25/20,3,974.3,31,25,961,625
2/25/20,4,979.44,32,25,1024,625
2/25/20,5,1023.31,31,26,961,676
2/25/20,6,1116.57,32,25,1024,625
2/25/20,7,1258.44,33,26,1089,676
2/25/20,8,1341.23,33,26,1089,676
2/25/20,9,1371.02,34,26,1156,676
2/25/20,10,1357.55,36,27,1296,729
2/25/20,11,1348.83,41,27,1681,729
2/25/20,12,1361.8,44,28,1936,784
2/25/20,13,1353.1,44,28,1936,784
2/25/20,14,1348.46,47,26,2209,676
2/25/20,15,1336.16,47,28,2209,784
2/25/20,16,1329.91,47,29,2209,841
2/25/20,17,1352.78,47,29,2209,841
2/25/20,18,1431.88,47,29,2209,841
2/25/20,19,1461.73,42,29,1764,841
2/25/20,20,1417.26,40,30,1600,900
2/25/20,21,1346.88,37,29,1369,841
2/25/20,22,1248.24,37,29,1369,841
2/25/20,23,1145,36,29,1296,841
2/25/20,24,1062.14,36,29,1296,841
2/26/20,1,1009.35,34,29,1156,841
2/26/20,2,981.09,32,28,1024,784
2/26/20,3,968.49,33,28,1089,784
2/26/20,4,974.81,34,29,1156,841
2/26/20,5,1017.4,34,29,1156,841
2/26/20,6,1110.59,33,29,1089,841
2/26/20,7,1247.39,34,29,1156,841
2/26/20,8,1329.43,33,29,1089,841
2/26/20,9,1362.46,33,30,1089,900
2/26/20,10,1351.69,36,31,1296,961
2/26/20,11,1336.65,40,32,1600,1024
2/26/20,12,1347.34,45,33,2025,1089
2/26/20,13,1345.59,46,31,2116,961
2/26/20,14,1347.94,45,31,2025,961
2/26/20,15,1336.07,45,31,2025,961
2/26/20,16,1327.13,45,31,2025,961
2/26/20,17,1362.93,44,31,1936,961
