Date,Hr_End,DA_Demand,RT_Demand,Dry_Bulb,Dew_Point,Dry_BulbSQ,Dew_PointSQ,Dry_BulbCube,Dew_PointCube
1/19/22,1,1273.7,1330.62,9,-5,81,25,729,-125
1/19/22,2,1226.8,1307.18,8,-5,64,25,512,-125
1/19/22,3,1225.9,1302.08,7,-5,49,25,343,-125
1/19/22,4,1232.5,1307.46,5,-2,25,4,125,-8
1/19/22,5,1265.3,1338.52,8,-4,64,16,512,-64
1/19/22,6,1331.2,1427.09,8,-4,64,16,512,-64
1/19/22,7,1485.1,1573.37,8,-3,64,9,512,-27
1/19/22,8,1606.3,1670.51,9,-2,81,4,729,-8
1/19/22,9,1609.9,1703.4,10,-2,100,4,1000,-8
1/19/22,10,1575.2,1705.68,13,2,169,4,2197,8
1/19/22,11,1597.7,1662.16,16,6,256,36,4096,216
1/19/22,12,1542.2,1602.7,22,10,484,100,10648,1000
1/19/22,13,1511.3,1566.85,31,17,961,289,29791,4913
1/19/22,14,1502.7,1556.85,39,22,1521,484,59319,10648
1/19/22,15,1474.1,1538.35,40,22,1600,484,64000,10648
1/19/22,16,1497.1,1546.83,40,24,1600,576,64000,13824
1/19/22,17,1568.2,1601.9,41,24,1681,576,68921,13824
1/19/22,18,1622.6,1690.27,40,24,1600,576,64000,13824
1/19/22,19,1604.8,1671.34,39,25,1521,625,59319,15625
1/19/22,20,1578.3,1607.36,38,25,1444,625,54872,15625
1/19/22,21,1446.8,1532.36,36,25,1296,625,46656,15625
1/19/22,22,1388.1,1427.03,35,25,1225,625,42875,15625
1/19/22,23,1261.1,1310.44,35,26,1225,676,42875,17576
1/19/22,24,1147.1,1220.44,35,26,1225,676,42875,17576
1/20/22,1,1095,1161.47,35,27,1225,729,42875,19683
1/20/22,2,1057,1128.41,35,27,1225,729,42875,19683
1/20/22,3,1049.9,1110.84,35,28,1225,784,42875,21952
1/20/22,4,1070.1,1115.82,35,28,1225,784,42875,21952
1/20/22,5,1081.2,1145.05,33,28,1089,784,35937,21952
1/20/22,6,1172.9,1240.51,34,27,1156,729,39304,19683
1/20/22,7,1283.8,1390.08,38,24,1444,576,54872,13824
1/20/22,8,1409.5,1480.78,36,25,1296,625,46656,15625
1/20/22,9,1479.3,1518.88,35,23,1225,529,42875,12167
1/20/22,10,1497.8,1545.33,33,20,1089,400,35937,8000
1/20/22,11,1487.5,1572.86,31,19,961,361,29791,6859
1/20/22,12,1527.3,1542.6,29,17,841,289,24389,4913
1/20/22,13,1518.6,1502.29,29,15,841,225,24389,3375
1/20/22,14,1510.8,1486.48,29,14,841,196,24389,2744
1/20/22,15,1494.3,1495.19,29,11,841,121,24389,1331
1/20/22,16,1500.7,1532.42,28,8,784,64,21952,512
1/20/22,17,1595.2,1622.19,26,6,676,36,17576,216
1/20/22,18,1653,1739.25,23,4,529,16,12167,64
1/20/22,19,1656,1741.07,20,2,400,4,8000,8
1/20/22,20,1626.4,1686.48,18,2,324,4,5832,8
1/20/22,21,1555.2,1624.11,16,1,256,1,4096,1
1/20/22,22,1468.7,1533.72,14,-2,196,4,2744,-8
1/20/22,23,1353.2,1431.28,12,-3,144,9,1728,-27
1/20/22,24,1280.2,1358.69,11,-3,121,9,1331,-27
1/21/22,1,1265.5,1314.85,10,-3,100,9,1000,-27
1/21/22,2,1235.8,1295.44,7,-5,49,25,343,-125
1/21/22,3,1242.7,1293.64,5,-6,25,36,125,-216
1/21/22,4,1252.5,1311.7,4,-7,16,49,64,-343
1/21/22,5,1282.3,1359.32,3,-8,9,64,27,-512
1/21/22,6,1370.2,1452.18,2,-8,4,64,8,-512
1/21/22,7,1554.3,1608.28,1,-9,1,81,1,-729
1/21/22,8,1638.8,1712.97,1,-9,1,81,1,-729
1/21/22,9,1685.7,1745.98,1,-9,1,81,1,-729
1/21/22,10,1684,1733.11,3,-8,9,64,27,-512
1/21/22,11,1653.7,1699.08,5,-8,25,64,125,-512
1/21/22,12,1607.4,1657.71,9,-7,81,49,729,-343
1/21/22,13,1598.4,1617.89,12,-6,144,36,1728,-216
1/21/22,14,1565,1596.58,15,-5,225,25,3375,-125
1/21/22,15,1565.4,1585.59,17,-6,289,36,4913,-216
1/21/22,16,1599,1611.35,19,-6,361,36,6859,-216
1/21/22,17,1694.5,1686.8,17,-5,289,25,4913,-125
1/21/22,18,1745.1,1788.36,15,-6,225,36,3375,-216
1/21/22,19,1737.3,1777.77,13,-7,169,49,2197,-343
1/21/22,20,1666.9,1731.77,10,-6,100,36,1000,-216
1/21/22,21,1586.7,1678.46,8,-7,64,49,512,-343
1/21/22,22,1477.9,1605.16,6,-6,36,36,216,-216
1/21/22,23,1460.6,1511.39,2,-5,4,25,8,-125
1/21/22,24,1325.2,1430.13,0,-5,0,25,0,-125
1/22/22,1,1358.1,1378.82,-1,-6,1,36,-1,-216
1/22/22,2,1332.1,1359.99,-3,-8,9,64,-27,-512
1/22/22,3,1295.6,1339.65,-4,-9,16,81,-64,-729
1/22/22,4,1287.7,1328.21,-3,-8,9,64,-27,-512
1/22/22,5,1332.3,1352.79,-5,-10,25,100,-125,-1000
1/22/22,6,1387.3,1399.97,-7,-12,49,144,-343,-1728
1/22/22,7,1492.5,1476.23,-8,-12,64,144,-512,-1728
1/22/22,8,1558.1,1568.41,-6,-11,36,121,-216,-1331
1/22/22,9,1636,1632.74,-8,-12,64,144,-512,-1728
1/22/22,10,1640.2,1646.51,-2,-9,4,81,-8,-729
1/22/22,11,1613.1,1627.42,1,-7,1,49,1,-343
1/22/22,12,1526.7,1595.36,7,-5,49,25,343,-125
1/22/22,13,1477.3,1551.56,12,-4,144,16,1728,-64
1/22/22,14,1444,1517.02,16,-5,256,25,4096,-125
1/22/22,15,1435.7,1501.84,18,-3,324,9,5832,-27
1/22/22,16,1493.5,1534.41,19,-1,361,1,6859,-1
1/22/22,17,1587.8,1619.3,20,-2,400,4,8000,-8
1/22/22,18,1698.7,1724.04,17,-1,289,1,4913,-1
1/22/22,19,1696.3,1710.64,13,1,169,1,2197,1
1/22/22,20,1599.7,1655.31,10,3,100,9,1000,27
1/22/22,21,1541.3,1597.2,8,2,64,4,512,8
1/22/22,22,1460.9,1518.39,9,4,81,16,729,64
1/22/22,23,1366.6,1432.63,7,3,49,9,343,27
1/22/22,24,1257.5,1351.6,6,1,36,1,216,1
1/23/22,1,1240.9,1292.02,7,2,49,4,343,8
1/23/22,2,1214.3,1259.63,8,3,64,9,512,27
1/23/22,3,1189.6,1244.01,8,4,64,16,512,64
1/23/22,4,1183.7,1239.31,5,2,25,4,125,8
1/23/22,5,1191.6,1253.11,3,0,9,0,27,0
1/23/22,6,1218.7,1284.51,5,0,25,0,125,0
1/23/22,7,1255.9,1333.64,6,1,36,1,216,1
1/23/22,8,1352.1,1407.92,7,2,49,4,343,8
1/23/22,9,1425.9,1490.33,8,4,64,16,512,64
1/23/22,10,1451.5,1535.97,10,5,100,25,1000,125
1/23/22,11,1474,1531.35,15,9,225,81,3375,729
1/23/22,12,1416,1501.05,20,9,400,81,8000,729
1/23/22,13,1406.2,1477.06,26,11,676,121,17576,1331
1/23/22,14,1382.3,1469.38,29,10,841,100,24389,1000
1/23/22,15,1395,1473.67,30,10,900,100,27000,1000
1/23/22,16,1453.1,1503.27,30,10,900,100,27000,1000
1/23/22,17,1560.8,1581.6,30,10,900,100,27000,1000
1/23/22,18,1646.6,1672.71,29,11,841,121,24389,1331
1/23/22,19,1636.9,1646.29,28,12,784,144,21952,1728
1/23/22,20,1538,1591.62,28,13,784,169,21952,2197
1/23/22,21,1466.8,1509.33,28,13,784,169,21952,2197
1/23/22,22,1410.4,1406.01,27,15,729,225,19683,3375
1/23/22,23,1310.6,1306.7,26,16,676,256,17576,4096
1/23/22,24,1217.4,1223.73,26,16,676,256,17576,4096
1/24/22,1,1227.5,1176.95,25,16,625,256,15625,4096
1/24/22,2,1196.8,1162.81,20,14,400,196,8000,2744
1/24/22,3,1193.9,1169.12,17,13,289,169,4913,2197
1/24/22,4,1203.9,1180.5,17,12,289,144,4913,1728
1/24/22,5,1228.1,1226.8,14,10,196,100,2744,1000
1/24/22,6,1361,1336.9,15,10,225,100,3375,1000
1/24/22,7,1501.4,1506.35,13,8,169,64,2197,512
1/24/22,8,1592.6,1608.32,12,7,144,49,1728,343
1/24/22,9,1614.7,1623.31,10,6,100,36,1000,216
1/24/22,10,1614.1,1599.92,16,7,256,49,4096,343
1/24/22,11,1565.5,1578.07,18,6,324,36,5832,216
1/24/22,12,1562,1557.42,20,5,400,25,8000,125
1/24/22,13,1539.1,1529.13,22,4,484,16,10648,64
1/24/22,14,1493.5,1516.52,24,3,576,9,13824,27
1/24/22,15,1519.7,1510.2,24,2,576,4,13824,8
1/24/22,16,1614.6,1546.89,27,3,729,9,19683,27
1/24/22,17,1678.2,1629.44,26,4,676,16,17576,64
1/24/22,18,1776.1,1747.44,25,4,625,16,15625,64
1/24/22,19,1764.2,1736.24,22,5,484,25,10648,125
1/24/22,20,1666.8,1666.23,21,8,441,64,9261,512
1/24/22,21,1560.2,1582.21,23,9,529,81,12167,729
1/24/22,22,1439.7,1477.03,24,9,576,81,13824,729
1/24/22,23,1333.8,1366.69,24,10,576,100,13824,1000
1/24/22,24,1242,1280.83,23,15,529,225,12167,3375
1/25/22,1,1211.5,1221.84,22,18,484,324,10648,5832
1/25/22,2,1183.6,1193.41,22,19,484,361,10648,6859
1/25/22,3,1161.2,1182.35,22,20,484,400,10648,8000
1/25/22,4,1190.7,1189.52,24,21,576,441,13824,9261
1/25/22,5,1203.3,1218.59,24,22,576,484,13824,10648
1/25/22,6,1310.5,1311.06,25,23,625,529,15625,12167
1/25/22,7,1422.4,1461.3,26,23,676,529,17576,12167
1/25/22,8,1512,1553.93,24,21,576,441,13824,9261
1/25/22,9,1556.7,1581.55,23,20,529,400,12167,8000
1/25/22,10,1564.1,1584.11,23,20,529,400,12167,8000
1/25/22,11,1556.4,1560.43,26,22,676,484,17576,10648
1/25/22,12,1522.8,1516.6,28,23,784,529,21952,12167
1/25/22,13,1518.5,1510.09,32,25,1024,625,32768,15625
1/25/22,14,1479,1503,34,23,1156,529,39304,12167
1/25/22,15,1473.1,1493.26,35,20,1225,400,42875,8000
1/25/22,16,1510.4,1514.4,35,15,1225,225,42875,3375
1/25/22,17,1595.9,1579.06,33,14,1089,196,35937,2744
1/25/22,18,1671.3,1695.04,32,12,1024,144,32768,1728
1/25/22,19,1671.4,1695.19,29,10,841,100,24389,1000
1/25/22,20,1614.7,1636.9,29,12,841,144,24389,1728
1/25/22,21,1545.1,1565.33,27,11,729,121,19683,1331
1/25/22,22,1431,1468.55,23,10,529,100,12167,1000
1/25/22,23,1302.7,1369.85,23,7,529,49,12167,343
1/25/22,24,1203.4,1292.8,22,5,484,25,10648,125
1/26/22,1,1218.5,1247.01,20,3,400,9,8000,27
1/26/22,2,1193,1230.13,19,2,361,4,6859,8
1/26/22,3,1199.6,1229.15,16,0,256,0,4096,0
1/26/22,4,1209.7,1243.31,15,1,225,1,3375,1
1/26/22,5,1276.1,1278.82,12,1,144,1,1728,1
1/26/22,6,1375.6,1388.28,10,1,100,1,1000,1
1/26/22,7,1547.3,1554.1,10,2,100,4,1000,8
1/26/22,8,1673.6,1655.37,5,0,25,0,125,0
1/26/22,9,1678.4,1658.41,11,3,121,9,1331,27
1/26/22,10,1688.6,1632.83,12,3,144,9,1728,27
1/26/22,11,1657,1606.61,15,2,225,4,3375,8
1/26/22,12,1588.4,1589.34,17,-3,289,9,4913,-27
1/26/22,13,1541.7,1569.63,17,-4,289,16,4913,-64
1/26/22,14,1556.5,1555.79,18,-5,324,25,5832,-125
1/26/22,15,1585.9,1562.63,18,-7,324,49,5832,-343
1/26/22,16,1619.1,1607.2,18,-7,324,49,5832,-343
1/26/22,17,1701.6,1699.25,16,-7,256,49,4096,-343
1/26/22,18,1800.8,1820.92,14,-9,196,81,2744,-729
1/26/22,19,1838,1823.13,12,-10,144,100,1728,-1000
1/26/22,20,1760,1779.86,10,-9,100,81,1000,-729
1/26/22,21,1727.7,1711.87,8,-10,64,100,512,-1000
1/26/22,22,1600.6,1615.28,7,-10,49,100,343,-1000
1/26/22,23,1472.9,1510.26,5,-10,25,100,125,-1000
1/26/22,24,1416.1,1429.77,5,-11,25,121,125,-1331
1/27/22,1,1380,1384.79,0,-10,0,100,0,-1000
1/27/22,2,1392.9,1363.77,-2,-9,4,81,-8,-729
1/27/22,3,1356.5,1366.93,-5,-9,25,81,-125,-729
1/27/22,4,1362.4,1380.54,-6,-10,36,100,-216,-1000
1/27/22,5,1400.5,1416.34,-6,-11,36,121,-216,-1331
1/27/22,6,1478.6,1519.86,-7,-13,49,169,-343,-2197
1/27/22,7,1634.1,1686.59,-8,-13,64,169,-512,-2197
1/27/22,8,1763.1,1789.24,-9,-14,81,196,-729,-2744
1/27/22,9,1775.5,1793.45,-6,-13,36,169,-216,-2197
1/27/22,10,1765,1763.49,-1,-10,1,100,-1,-1000
1/27/22,11,1713.5,1730.63,2,-9,4,81,8,-729
1/27/22,12,1652,1698.59,8,-8,64,64,512,-512
1/27/22,13,1591.4,1668.61,13,-5,169,25,2197,-125
1/27/22,14,1583.3,1641.97,18,-3,324,9,5832,-27
1/27/22,15,1583.3,1618.29,20,-3,400,9,8000,-27
1/27/22,16,1649,1641.98,22,-1,484,1,10648,-1
1/27/22,17,1692.8,1713.66,23,-1,529,1,12167,-1
1/27/22,18,1828.8,1825,21,-1,441,1,9261,-1
1/27/22,19,1825.3,1822.53,19,0,361,0,6859,0
1/27/22,20,1766.5,1768.92,18,-1,324,1,5832,-1
1/27/22,21,1701.6,1699.46,14,-1,196,1,2744,-1
1/27/22,22,1574.2,1593.15,16,0,256,0,4096,0
1/27/22,23,1453.3,1470.5,17,2,289,4,4913,8
1/27/22,24,1366.3,1373.74,18,4,324,16,5832,64
1/28/22,1,1188.3,1311.65,19,6,361,36,6859,216
1/28/22,2,1183.2,1276.12,19,7,361,49,6859,343
1/28/22,3,1175.2,1260.92,20,9,400,81,8000,729
1/28/22,4,1160.5,1264.6,20,10,400,100,8000,1000
1/28/22,5,1182,1295.49,19,10,361,100,6859,1000
1/28/22,6,1249,1382.1,17,10,289,100,4913,1000
1/28/22,7,1410.6,1526.66,17,11,289,121,4913,1331
1/28/22,8,1533,1618.9,18,11,324,121,5832,1331
1/28/22,9,1550.6,1647.74,19,12,361,144,6859,1728
1/28/22,10,1527,1650.06,20,12,400,144,8000,1728
1/28/22,11,1499.4,1637.43,23,13,529,169,12167,2197
1/28/22,12,1496.4,1608.44,27,13,729,169,19683,2197
1/28/22,13,1473.7,1563.09,28,13,784,169,21952,2197
1/28/22,14,1458.1,1559.56,31,14,961,196,29791,2744
1/28/22,15,1425.4,1537.37,31,15,961,225,29791,3375
1/28/22,16,1459.6,1526.79,32,15,1024,225,32768,3375
1/28/22,17,1558.1,1573.87,32,16,1024,256,32768,4096
1/28/22,18,1585,1662.68,30,16,900,256,27000,4096
1/28/22,19,1578.6,1650.12,26,17,676,289,17576,4913
1/28/22,20,1484.9,1602.58,25,16,625,256,15625,4096
1/28/22,21,1455.1,1547.14,22,15,484,225,10648,3375
1/28/22,22,1378,1468.79,22,15,484,225,10648,3375
1/28/22,23,1275.8,1368.83,21,14,441,196,9261,2744
1/28/22,24,1203.3,1288.39,22,16,484,256,10648,4096
1/29/22,1,1186.6,1223.34,22,15,484,225,10648,3375
1/29/22,2,1158.9,1188.69,21,15,441,225,9261,3375
1/29/22,3,1141.1,1172.27,23,12,529,144,12167,1728
1/29/22,4,1145.6,1170.34,23,11,529,121,12167,1331
1/29/22,5,1175,1190.33,22,9,484,81,10648,729
1/29/22,6,1205.4,1239.88,21,9,441,81,9261,729
1/29/22,7,1341,1306.67,19,7,361,49,6859,343
1/29/22,8,1425,1393.35,17,10,289,100,4913,1000
1/29/22,9,1525.5,1478.16,16,9,256,81,4096,729
1/29/22,10,1557.3,1563.44,15,9,225,81,3375,729
1/29/22,11,1569.5,1625.9,16,10,256,100,4096,1000
1/29/22,12,1502.2,1670.74,16,9,256,81,4096,729
1/29/22,13,1508.5,1682.28,16,12,256,144,4096,1728
1/29/22,14,1528.7,1669.65,17,12,289,144,4913,1728
1/29/22,15,1490.2,1648.54,13,9,169,81,2197,729
1/29/22,16,1495.7,1648.06,12,8,144,64,1728,512
1/29/22,17,1605.7,1698.06,11,6,121,36,1331,216
1/29/22,18,1666.1,1775.91,9,4,81,16,729,64
1/29/22,19,1659.4,1745.71,9,5,81,25,729,125
1/29/22,20,1633.7,1676.57,9,5,81,25,729,125
1/29/22,21,1534.1,1606.02,8,4,64,16,512,64
1/29/22,22,1475.7,1523.19,8,-1,64,1,512,-1
1/29/22,23,1376.8,1428.22,9,-2,81,4,729,-8
1/29/22,24,1310,1348.44,10,-3,100,9,1000,-27
1/30/22,1,1337.6,1297.33,10,-2,100,4,1000,-8
1/30/22,2,1301.1,1272.21,10,-5,100,25,1000,-125
1/30/22,3,1281.2,1257.44,9,1,81,1,729,1
1/30/22,4,1290.9,1258.73,8,-9,64,81,512,-729
1/30/22,5,1285.5,1273.68,8,-11,64,121,512,-1331
1/30/22,6,1303.1,1313.47,7,-12,49,144,343,-1728
1/30/22,7,1439.9,1371.8,7,-12,49,144,343,-1728
1/30/22,8,1508.8,1448.33,6,-12,36,144,216,-1728
1/30/22,9,1571.6,1513.46,8,-13,64,169,512,-2197
1/30/22,10,1587,1540.8,9,-13,81,169,729,-2197
1/30/22,11,1567.4,1545.44,12,-12,144,144,1728,-1728
1/30/22,12,1507.8,1546.51,14,-10,196,100,2744,-1000
1/30/22,13,1469.9,1543.43,16,-7,256,49,4096,-343
1/30/22,14,1426.9,1529.05,17,-7,289,49,4913,-343
1/30/22,15,1461.1,1525.78,17,-6,289,36,4913,-216
1/30/22,16,1496.7,1546.6,19,-7,361,49,6859,-343
1/30/22,17,1619.1,1621.75,19,-6,361,36,6859,-216
1/30/22,18,1726.8,1737.94,17,-3,289,9,4913,-27
1/30/22,19,1712.9,1734.68,16,-3,256,9,4096,-27
1/30/22,20,1652.9,1682.6,14,-3,196,9,2744,-27
1/30/22,21,1583,1610.69,13,-3,169,9,2197,-27
1/30/22,22,1488.9,1518.6,6,-3,36,9,216,-27
1/30/22,23,1374.1,1423.02,1,-5,1,25,1,-125
1/30/22,24,1302.8,1345.35,0,-5,0,25,0,-125
1/31/22,1,1276.8,1305.09,0,-5,0,25,0,-125
1/31/22,2,1298.5,1285.24,3,-3,9,9,27,-27
1/31/22,3,1281.2,1284.09,0,-5,0,25,0,-125
1/31/22,4,1264.9,1303.6,-3,-7,9,49,-27,-343
1/31/22,5,1313.3,1353.9,-5,-9,25,81,-125,-729
1/31/22,6,1422.6,1464.23,-6,-11,36,121,-216,-1331
1/31/22,7,1571.3,1631.06,-7,-12,49,144,-343,-1728
1/31/22,8,1643.5,1732.65,-8,-13,64,169,-512,-2197
1/31/22,9,1673.8,1748.63,-6,-9,36,81,-216,-729
1/31/22,10,1641.2,1719.66,0,-5,0,25,0,-125
1/31/22,11,1594.8,1682.52,7,-2,49,4,343,-8
1/31/22,12,1555.3,1644.4,16,-1,256,1,4096,-1
1/31/22,13,1510.7,1607.33,21,1,441,1,9261,1
1/31/22,14,1460.9,1578.01,25,3,625,9,15625,27
1/31/22,15,1489.5,1560.88,27,4,729,16,19683,64
1/31/22,16,1525.8,1582.34,29,4,841,16,24389,64
1/31/22,17,1631.5,1645.39,28,3,784,9,21952,27
1/31/22,18,1732.8,1770.18,25,6,625,36,15625,216
1/31/22,19,1769.8,1779.52,19,7,361,49,6859,343
1/31/22,20,1683.1,1726.4,15,6,225,36,3375,216
1/31/22,21,1585.7,1654.76,13,5,169,25,2197,125
1/31/22,22,1456.6,1558.66,10,3,100,9,1000,27
1/31/22,23,1362.5,1450.35,7,3,49,9,343,27
1/31/22,24,1237.7,1368.08,7,3,49,9,343,27
2/1/22,1,1269.2,1323.55,4,1,16,1,64,1
2/1/22,2,1243.7,1303.73,3,-1,9,1,27,-1
2/1/22,3,1234.9,1302.1,0,-3,0,9,0,-27
2/1/22,4,1259.6,1317.21,0,-3,0,9,0,-27
2/1/22,5,1293,1361.42,0,-4,0,16,0,-64
2/1/22,6,1411.5,1467.88,-1,-5,1,25,-1,-125
2/1/22,7,1576.4,1627.98,-2,-7,4,49,-8,-343
2/1/22,8,1640.9,1714.06,-3,-8,9,64,-27,-512
2/1/22,9,1660.8,1712.32,-2,-5,4,25,-8,-125
2/1/22,10,1621.3,1668.95,5,2,25,4,125,8
2/1/22,11,1612.3,1639.78,12,4,144,16,1728,64
2/1/22,12,1570.3,1627.08,19,6,361,36,6859,216
2/1/22,13,1520.2,1603.31,24,7,576,49,13824,343
2/1/22,14,1490.8,1598.62,31,16,961,256,29791,4096
2/1/22,15,1509.4,1592.06,31,16,961,256,29791,4096
2/1/22,16,1574.8,1603.34,30,18,900,324,27000,5832
2/1/22,17,1573.4,1650.73,29,19,841,361,24389,6859
2/1/22,18,1650.2,1739.1,28,19,784,361,21952,6859
2/1/22,19,1652.3,1724.47,28,20,784,400,21952,8000
2/1/22,20,1556.8,1660.18,28,20,784,400,21952,8000
2/1/22,21,1486.5,1577.93,28,21,784,441,21952,9261
2/1/22,22,1373.9,1470.13,28,22,784,484,21952,10648
2/1/22,23,1246.8,1354.88,27,22,729,484,19683,10648
2/1/22,24,1142.4,1261.76,26,22,676,484,17576,10648
2/2/22,1,1134.5,1204.07,26,22,676,484,17576,10648
2/2/22,2,1140.8,1174.74,27,21,729,441,19683,9261
2/2/22,3,1141.4,1160.35,26,22,676,484,17576,10648
2/2/22,4,1128.3,1165.9,26,22,676,484,17576,10648
2/2/22,5,1187.4,1202.31,26,21,676,441,17576,9261
2/2/22,6,1295.7,1292.45,26,22,676,484,17576,10648
2/2/22,7,1414.6,1445.17,26,23,676,529,17576,12167
2/2/22,8,1489.8,1530.74,26,22,676,484,17576,10648
2/2/22,9,1498,1551.35,27,23,729,529,19683,12167
2/2/22,10,1501.2,1539.1,29,24,841,576,24389,13824
2/2/22,11,1510.6,1529.41,32,26,1024,676,32768,17576
2/2/22,12,1470.7,1509.88,34,27,1156,729,39304,19683
2/2/22,13,1446.3,1478.15,36,29,1296,841,46656,24389
2/2/22,14,1416.5,1453.98,38,30,1444,900,54872,27000
2/2/22,15,1396.1,1428.23,38,30,1444,900,54872,27000
2/2/22,16,1416.7,1437.96,40,31,1600,961,64000,29791
2/2/22,17,1490.2,1497.67,40,33,1600,1089,64000,35937
2/2/22,18,1571.5,1606.34,40,32,1600,1024,64000,32768
2/2/22,19,1579.7,1598.6,39,32,1521,1024,59319,32768
2/2/22,20,1488.8,1539.59,39,32,1521,1024,59319,32768
2/2/22,21,1391.8,1470.62,38,33,1444,1089,54872,35937
2/2/22,22,1282.3,1372.25,37,33,1369,1089,50653,35937
2/2/22,23,1164.3,1260.33,37,34,1369,1156,50653,39304
2/2/22,24,1077.2,1176.75,35,33,1225,1089,42875,35937
2/3/22,1,1065.2,1119.59,36,34,1296,1156,46656,39304
2/3/22,2,1060.1,1089.23,36,34,1296,1156,46656,39304
2/3/22,3,1044.9,1076.2,35,34,1225,1156,42875,39304
2/3/22,4,1052.2,1079.62,35,34,1225,1156,42875,39304
2/3/22,5,1089.9,1114.28,37,35,1369,1225,50653,42875
2/3/22,6,1179.4,1211.4,37,35,1369,1225,50653,42875
2/3/22,7,1281.6,1360.81,37,36,1369,1296,50653,46656
2/3/22,8,1370.7,1453.36,37,36,1369,1296,50653,46656
2/3/22,9,1403.8,1474.37,37,36,1369,1296,50653,46656
2/3/22,10,1424.3,1478.76,38,37,1444,1369,54872,50653
2/3/22,11,1445.8,1469.32,40,37,1600,1369,64000,50653
2/3/22,12,1437.8,1455.22,44,38,1936,1444,85184,54872
2/3/22,13,1424.9,1454.07,44,38,1936,1444,85184,54872
2/3/22,14,1418.3,1448.28,43,39,1849,1521,79507,59319
2/3/22,15,1398,1436.6,44,41,1936,1681,85184,68921
2/3/22,16,1386.3,1446.65,43,42,1849,1764,79507,74088
2/3/22,17,1486.1,1495.85,42,42,1764,1764,74088,74088
2/3/22,18,1521.4,1582.02,39,39,1521,1521,59319,59319
2/3/22,19,1528.4,1574.3,41,41,1681,1681,68921,68921
2/3/22,20,1459.5,1511.79,39,39,1521,1521,59319,59319
2/3/22,21,1401.3,1440.72,40,39,1600,1521,64000,59319
2/3/22,22,1301.2,1346.48,38,38,1444,1444,54872,54872
2/3/22,23,1153.4,1247.56,39,38,1521,1444,59319,54872
2/3/22,24,1076.9,1164.21,36,36,1296,1296,46656,46656
2/4/22,1,1048.5,1112.31,38,37,1444,1369,54872,50653
2/4/22,2,1044.8,1085.45,35,34,1225,1156,42875,39304
2/4/22,3,1038.4,1074.04,34,32,1156,1024,39304,32768
2/4/22,4,1035.5,1086.23,34,32,1156,1024,39304,32768
2/4/22,5,1064.5,1117.03,33,32,1089,1024,35937,32768
2/4/22,6,1153.6,1202.32,33,32,1089,1024,35937,32768
2/4/22,7,1320.2,1318.71,33,29,1089,841,35937,24389
2/4/22,8,1376.8,1423.02,31,29,961,841,29791,24389
2/4/22,9,1431.8,1502.53,29,26,841,676,24389,17576
2/4/22,10,1488.4,1551.77,27,24,729,576,19683,13824
2/4/22,11,1501.3,1595.9,26,21,676,441,17576,9261
2/4/22,12,1520.5,1620.9,26,23,676,529,17576,12167
2/4/22,13,1519.4,1629.33,25,22,625,484,15625,10648
2/4/22,14,1514.3,1621.93,25,21,625,441,15625,9261
2/4/22,15,1500.3,1602.85,26,21,676,441,17576,9261
2/4/22,16,1510.7,1593.57,25,21,625,441,15625,9261
2/4/22,17,1558.1,1615.96,24,21,576,441,13824,9261
2/4/22,18,1622.9,1693.31,24,21,576,441,13824,9261
2/4/22,19,1643.5,1672.7,23,19,529,361,12167,6859
2/4/22,20,1547.9,1599.96,23,18,529,324,12167,5832
2/4/22,21,1490.7,1531.42,22,18,484,324,10648,5832
2/4/22,22,1358,1444.62,21,17,441,289,9261,4913
2/4/22,23,1281.1,1344.75,21,15,441,225,9261,3375
2/4/22,24,1183,1261.12,21,16,441,256,9261,4096
2/5/22,1,1225.1,1204.83,21,16,441,256,9261,4096
2/5/22,2,1201.6,1175.12,21,15,441,225,9261,3375
2/5/22,3,1187.1,1160.55,21,16,441,256,9261,4096
2/5/22,4,1186.4,1161.98,19,13,361,169,6859,2197
2/5/22,5,1199.7,1182.06,19,12,361,144,6859,1728
2/5/22,6,1250,1229.83,18,10,324,100,5832,1000
2/5/22,7,1345.2,1310.14,16,8,256,64,4096,512
2/5/22,8,1453,1399.6,14,6,196,36,2744,216
2/5/22,9,1459.5,1484.72,15,6,225,36,3375,216
2/5/22,10,1458,1527.16,14,5,196,25,2744,125
2/5/22,11,1449.7,1542.46,16,5,256,25,4096,125
2/5/22,12,1471.7,1535.77,16,3,256,9,4096,27
2/5/22,13,1449.7,1512.25,18,5,324,25,5832,125
2/5/22,14,1439.3,1487.67,19,6,361,36,6859,216
2/5/22,15,1427.4,1478.94,20,3,400,9,8000,27
2/5/22,16,1438.2,1492.68,20,2,400,4,8000,8
2/5/22,17,1511.8,1550.62,20,1,400,1,8000,1
2/5/22,18,1619,1664.53,17,-1,289,1,4913,-1
2/5/22,19,1628.8,1672.75,16,0,256,0,4096,0
2/5/22,20,1593.4,1626.51,14,0,196,0,2744,0
2/5/22,21,1523.9,1571.24,13,-2,169,4,2197,-8
2/5/22,22,1454.1,1503.86,12,-6,144,36,1728,-216
2/5/22,23,1356.9,1426,10,-4,100,16,1000,-64
2/5/22,24,1315.7,1354.72,9,-5,81,25,729,-125
2/6/22,1,1255.7,1304.45,8,-6,64,36,512,-216
2/6/22,2,1252,1276.51,7,-5,49,25,343,-125
